user,food_weight,service_weight,ambience_weight,price_weight,misc_weight
HZsjWv1G9PpGWp-G1Ln5gQ,0.0,100.0,0.0,0.0,0.0
6UseXOSvbPZUegJpwTA7mA,,,,,0.0
QEuEUXNprEt6jfH6hDnEzw,,,,,0.0
W_EQFi2fXpBtuRm510cCpA,46.15,53.85,0.0,0.0,0.0
hze_BUnqZTi9Rnf5MHGi7A,100.0,0.0,0.0,0.0,0.0
NaQAc-nJKOsxxelskxNQ2w,,,,,0.0
k50sg33cjhrLsGfGW8Bgkw,,,,,0.0
gSkI7xsWNz00M4_loHSdBA,0.0,100.0,0.0,0.0,0.0
qL8RwBOAwXJ5VSkR-DWl5g,0.0,66.67,33.33,0.0,0.0
-oZ0Qva3U8W_HXKAVvscLQ,100.0,0.0,0.0,0.0,0.0
sOGVdjTzOMNMlVs1RWmjcA,,,,,0.0
IIPJpT-obp52Re1A9yizBg,,,,,0.0
2sf4bEzsFh0dRpxCpPQcMw,,,,,0.0
x8zAatmB5-mKvAUn1fIDiA,100.0,0.0,0.0,0.0,0.0
w6hflybMxCGZ63uJBRngWg,,,,,0.0
L7aC7m7RtXdnmeyhbogxzw,100.0,0.0,0.0,0.0,0.0
SrDqrIqZl-gtVYbINIxYoA,,,,,0.0
5QJ3-btqy81w5ogU_5lPZQ,,,,,0.0
rxNmh-t-QjJSDQ6qRk6z9w,,,,,0.0
zvIvktRjMrtzmG-WcrCXeA,,,,,0.0
HCrSP347Iu_Qx0Vrb3127w,100.0,0.0,0.0,0.0,0.0
ORlFKIsl-72vvTzFIACB7Q,,,,,0.0
fu0NojhdZ6g7SSgTCsGEng,100.0,0.0,0.0,0.0,0.0
KCuHD90CosICqkj-0F5ctQ,,,,,0.0
QajHGOXQ74pEwVEiMXhozw,100.0,0.0,0.0,0.0,0.0
RFmzF8KgnVppI0UbB3u0_Q,42.25,57.75,0.0,0.0,0.0
sd8Z7wHmsXG657cZf6S9zg,,,,,0.0
_-1BYZwvTThPoYOCZBm1lg,100.0,0.0,0.0,0.0,0.0
2o0x2M-iRLmfAYMRmwXH2A,100.0,0.0,0.0,0.0,0.0
0V2au87IjT0HVbzCXFxzGw,,,,,0.0
3DIkzz4D0TOW_Nbfzeu4rA,,,,,0.0
SaGQuUsBY57QFbBWXMPGOw,36.49,0.0,63.51,0.0,0.0
SfmB2hflGP_c39Bkn6ulzQ,,,,,0.0
zFNbNRHKFRZFGNMAKqmXzw,42.86,57.14,0.0,0.0,0.0
td3sOdaDi6qZ8KR3Rpyd0A,,,,,0.0
3gWdk2I7cVJHLuP1c0pT3Q,40.91,0.0,59.09,0.0,0.0
cp0Uf2_UBSAqmbZPeP1VTw,,,,,0.0
mNeQLKlcsdg3H0YuzCl8LA,,,,,0.0
6TXUTLuAyEdkkJ1WW9E82Q,,,,,0.0
28x8z10tqvvFV7HwLQF97g,100.0,0.0,0.0,0.0,0.0
8YxowDj44XOUVurD1A-NKw,,,,,0.0
qXNpfyjPobjWn_I0fuZ4-A,,,,,0.0
3ii07fp8AvbCkogxJjZteQ,100.0,0.0,0.0,0.0,0.0
cmsoH3fheAK5ZvHo-nV8GQ,100.0,0.0,0.0,0.0,0.0
9uWVjH7uUem0ABpu-G4bZA,,,,,0.0
LSUUgU49Xym1T6mLWro5gg,,,,,0.0
EyluFwyQ7j_fuew2USpLmg,,,,,0.0
_NTm9Xv0gDfafBQxR3uUyQ,58.94,0.0,41.06,0.0,50.0
kAnVNy4yM6ciRhYnSy48LQ,,,,,0.0
yFhiVAcHAFvVV-8MqtgINQ,35.29,0.0,64.71,0.0,0.0
MG59KNYk_u0IdhOBtIRgCw,100.0,0.0,0.0,0.0,0.0
2lZK-7AQ1uyrlEAPFnKiSg,,,,,0.0
njlPArNO37qZOuNthr26Ww,,,,,0.0
9JdlfwAdVY0DR5rPU_4WPQ,23.08,19.23,57.69,0.0,0.0
83_HyX-ZK4KpzpLVC-0BWA,,,,,0.0
cGca6aCS7Wfa5nGBimwUBQ,100.0,0.0,0.0,0.0,0.0
VOXU8TFpotdeR-pYfsUwfw,0.0,100.0,0.0,0.0,0.0
9JXYYmvIM5_eeilGvMNmkw,,,,,0.0
KGy3nyuQJREKH5mvWQX5ew,,,,,0.0
TIZQuJV8_8NUiiBI6YAMQw,,,,,0.0
C-2N7MNXTNIbral6Bble2A,100.0,0.0,0.0,0.0,0.0
4EqMJazjyn3nYETVabhqTA,100.0,0.0,0.0,0.0,0.0
dYacXVOf_xmD9mfkAdNusQ,42.86,0.0,57.14,0.0,0.0
SCdr7qtuBQUhlAGZ1tDyBQ,,,,,0.0
aff-LFJ8BEqns5EN2rZfmQ,,,,,0.0
qot_sClNUbbpRrwSU0x1ow,,,,,0.0
desbyqeWGNLLt6f_AN5E_w,100.0,0.0,0.0,0.0,0.0
b5TBLtCXKzKmiyLrQM_rig,,,,,0.0
WySGd-5y3SNbo0HZd-RVXg,100.0,0.0,0.0,0.0,0.0
Pa7JWLiSf8Eyf8HdE8sM5g,,,,,0.0
r--ZPSxyEpVX67plUYpDUg,,,,,0.0
nDFwA6f7YZgj0YC-5OHCtA,,,,,0.0
UNgaI-lMY4wa4-sJLCFtzg,,,,,0.0
HCcqHUiz4m1fYLORXBs5aQ,50.0,50.0,0.0,0.0,0.0
_2itits6Rm8H2WRaax0a3Q,100.0,0.0,0.0,0.0,0.0
GUpI9rvXHnNPPbZXvJwk3g,100.0,0.0,0.0,0.0,0.0
mKk0Ri2QzUiBAeJXfX4mWw,,,,,0.0
NrBSx971-OXJHlTH8qxb-g,,,,,0.0
wz5c2i0KuOmmF1VMWo-O7w,28.57,71.43,0.0,0.0,0.0
HEVkHHAJmp0pt9z5M80ejw,100.0,0.0,0.0,0.0,0.0
1htFioarYIjI6XhJQ4FESQ,,,,,0.0
NvmxMDSu_FrAE99eBcfcfQ,,,,,0.0
oZfBGBnsAye31qHYr9sB5Q,,,,,0.0
bPhN-k5dtMG3LLcTXpPAmA,,,,,0.0
JO-ugy1GYxP6QRdrTaZiqA,,,,,0.0
3BU_OtIJWDggrKPU56_cHg,,,,,0.0
P3PFHdDU2sG0qhauXXi2Hg,100.0,0.0,0.0,0.0,0.0
qedXdDce3k_nsW-QM4JO_A,,,,,0.0
1-CndW6_C8MBSi67R6UD3Q,,,,,0.0
hLvInByM9UGS13NEaWnH8g,50.0,50.0,0.0,0.0,0.0
fkIz4iThj1fon94xVZlyiQ,100.0,0.0,0.0,0.0,0.0
bTGosMQG5nKDWSFJEAH5FQ,100.0,0.0,0.0,0.0,0.0
hpE1j_Vv-Isy2w5zAVWQOg,69.5,0.0,30.5,0.0,0.0
53KkQqWL28DXvNWpjwEgng,,,,,0.0
uuz5zrD-CFD3CvRTcDtqSg,100.0,0.0,0.0,0.0,0.0
6aAJ8P09IALYXnyMkPSk6A,,,,,0.0
ZpTWRXQQTeAF5sp1r0A9IA,100.0,0.0,0.0,0.0,0.0
fa3P8dibTRU8QG-XwVMigw,24.71,37.65,37.65,0.0,0.0
ogi56DmfKh3ZA60B-WJ6Cw,,,,,0.0
NQGtgdqpLgzj5Qk7IF19Sw,100.0,0.0,0.0,0.0,0.0
YMtoKhtvHHMC_FCx77tNXg,,,,,0.0
WTurWYOFVsVBOgy_HF_Oiw,50.0,0.0,50.0,0.0,0.0
G9TVWf2Bwufur9lyylvlFg,100.0,0.0,0.0,0.0,0.0
VKZGUjbANVY_ibMrcd956A,100.0,0.0,0.0,0.0,0.0
Dt4ecAQWZdvunw1cCXFdmA,100.0,0.0,0.0,0.0,0.0
qJjT1I8RJjkZQjgzON6ZjA,,,,,0.0
JehfINPVK2uC7sFWPbRb_g,100.0,0.0,0.0,0.0,0.0
b6-akepsg0N12HHDRKg17w,100.0,0.0,0.0,0.0,0.0
HzcRKrlegZU2BrM0SUxgcA,,,,,0.0
NBPrqIzMjWJ8zmfXUjjS5Q,100.0,0.0,0.0,0.0,100.0
7AxctwkY-dHZaCQ7OTEQ4Q,,,,,0.0
blNWEO8yjQKMoU1tuim2eA,100.0,0.0,0.0,0.0,0.0
lGCGUeMhc4f8rN2sn1Pv5g,0.0,100.0,0.0,0.0,0.0
E7TUNHMsC-Ef4t8gK4Ua6A,,,,,0.0
8ZaooUh-sCX-MM8xvvCFxQ,,,,,0.0
3kvDX_mlAn_UvUokuS0ihw,30.56,69.44,0.0,0.0,0.0
BhqSh-mfKTMy6r2fZkajuQ,,,,,0.0
Rd836dMwE-OtzvTuZRyz7A,,,,,0.0
9ayeTyDgvROqRvXlQunv4A,0.0,100.0,0.0,0.0,0.0
fNipYKLWO0ALZoP7c6kJcw,,,,,0.0
0oD7hL4ie7_cwB9gWn8AVA,,,,,0.0
71HPiSCscZ7PIvw-9tu2cA,66.0,0.0,34.0,0.0,0.0
8b2mX6jkifSWx7XUxsBEVg,100.0,0.0,0.0,0.0,0.0
OtXP4Pse0LoWeC9H0w1rRQ,33.33,66.67,0.0,0.0,0.0
mJwbp7_eg0J6e1KGYTVnDw,,,,,0.0
egMC32ZF1Ym9esntWJtcEA,,,,,0.0
sksuqlK9Z5QnFkOA6Iq-qQ,,,,,0.0
Nl2S67CsS6RMV6BJEzHvJw,100.0,0.0,0.0,0.0,0.0
nAK-mgdKr0nWOeRvFDUnZQ,100.0,0.0,0.0,0.0,0.0
9dYJu74tHGBXrqi1cwvpUA,46.67,0.0,53.33,0.0,0.0
rqFXIYJ2A5Xrp4oLvw4hOQ,,,,,0.0
xc1opNkFCnAjsPXs7jqtfg,41.96,58.04,0.0,0.0,50.0
JYwzGmp04chYb-8It0QFxQ,100.0,0.0,0.0,0.0,0.0
Zq5FPoa1yOFGEHGnSltWqw,,,,,0.0
MZ6ytoc9Jp2zIG614EwwsQ,100.0,0.0,0.0,0.0,0.0
mXofPhXFnqvxaYJIo8XmyQ,100.0,0.0,0.0,0.0,0.0
P0lcqfTIg1BrZ7voCLR6Iw,,,,,0.0
stjjc0SuIgrwp-JV5KU3aw,100.0,0.0,0.0,0.0,0.0
-ILJWBtpx5nJkFliFzeuiQ,,,,,0.0
_2uw01hV2YS271Hku5fWYQ,,,,,0.0
OauIHD5_sUTA8cBWJYPwog,,,,,0.0
V5OzT6IzqrZQ57vULscc0g,100.0,0.0,0.0,0.0,0.0
YxOLbUm7mLx7rXoIR3kQDQ,100.0,0.0,0.0,0.0,0.0
IIy1EvcnY7_XWrnI5mL06Q,100.0,0.0,0.0,0.0,0.0
RjxPNP9fickEygIP69wLFQ,100.0,0.0,0.0,0.0,0.0
uauAd_zqlYYjXli902lLCw,100.0,0.0,0.0,0.0,0.0
y6aBz9J2DRlU08Vfem_PFA,100.0,0.0,0.0,0.0,0.0
M_lhBOc_4YRXe1NqaglnOA,100.0,0.0,0.0,0.0,0.0
aGJnMKMTt0oy-kOewd0ysA,0.0,100.0,0.0,0.0,0.0
LD3ePoX_jHI7PCtfJjSD6A,,,,,0.0
lFdOkX3xM2tw7u2SfRcj3Q,100.0,0.0,0.0,0.0,0.0
EBW16o-gGF1mzGC1LgjF_w,41.67,0.0,58.33,0.0,0.0
GYtjxlt7fLp8ptFYBu-RJw,,,,,0.0
WxiEWXbW4vNGnnNdEnbf1A,28.57,0.0,0.0,71.43,0.0
lwSLBEWTV9B-iQuPuknfAg,,,,,0.0
oQJNfefcOU9LukjqeWrVgA,,,,,0.0
XisMtDDD9QGdEPxK4c4-Jg,,,,,0.0
sudaEbxh0k7u-MobT3YZWQ,,,,,0.0
skynseCEr0CXXhHz-z8eHQ,100.0,0.0,0.0,0.0,0.0
j7cWTIPhoQDk8dMteEn-rw,100.0,0.0,0.0,0.0,0.0
VvckCpIMsC0z4Eu6Ya9wQQ,100.0,0.0,0.0,0.0,0.0
IKOxqRa_4wxFT3AEIuSnVA,,,,,0.0
Ii2yQ3qHWu9mbF1pzCpGoQ,100.0,0.0,0.0,0.0,0.0
CrpQJGls_uR9iwCRwS0jlw,44.44,0.0,55.56,0.0,0.0
2CYzb4f0T6islhAAfCn1SQ,100.0,0.0,0.0,0.0,0.0
V49PVerE9N3LbASV66uuaA,,,,,0.0
CudzrbSXoe1THRYgIRqH5g,100.0,0.0,0.0,0.0,0.0
LNnsI3rm7nzkh4jDIKg1Ow,,,,,0.0
GceMn8YiNj_pJhD4P-U8tw,100.0,0.0,0.0,0.0,0.0
4ow2wVpDYWSoD__pHrXsAw,,,,,0.0
ej_0EAM6zx7EgQuXVotzRg,,,,,0.0
MxP9MJDSVnk4E9RnTqnp-g,100.0,0.0,0.0,0.0,0.0
GGbKmNMotMRjKdfZSEulmA,100.0,0.0,0.0,0.0,0.0
1DTKpmmMZ6lyJkv8K96u8g,0.0,100.0,0.0,0.0,0.0
xO8EImEP9ZapwFWEAqTEkA,,,,,0.0
tv83BH8QaeLNCscxq64NUg,,,,,0.0
92HFgv0Dr-RLpcEe72klUA,100.0,0.0,0.0,0.0,0.0
uuWvZKiCewh8RoOt14im2Q,,,,,0.0
SrDAexUStwnN_5-92tG3_Q,100.0,0.0,0.0,0.0,0.0
XX1zm34nF9OS70WGAC6pEQ,25.0,0.0,25.0,50.0,0.0
qvfIjgF2_u-lmlNen2Rxiw,30.43,69.57,0.0,0.0,0.0
CNv3_N6SSDcORfomt5Lz6w,0.0,100.0,0.0,0.0,0.0
ovUBZdJI16y-qasoqnGt5Q,33.33,0.0,66.67,0.0,0.0
XoD57AesL5W0qkZFksvK-w,,,,,0.0
vbTqSi4jMKDQO7KCJFSDgw,,,,,0.0
VdcaCYeqXvSHWLf6UdbyLw,,,,,0.0
Cbggc-zhL4gKWosYZ-BM9g,45.0,0.0,55.0,0.0,0.0
gE9aCWbwonlLqCOaA8c0rg,,,,,0.0
-0ryDHRHIl3n6_NHvgF17g,62.29,37.71,0.0,0.0,0.0
oNkgk83AaVilCSOqpq4Fag,,,,,0.0
xAHCf2P2HesBfrnHt0wGIg,,,,,0.0
EQAghmtWV39rcoOu4Z6Zqw,100.0,0.0,0.0,0.0,0.0
aqWXHhcR_CdmKmxggFOlEA,46.15,53.85,0.0,0.0,0.0
AseT3YAuP346hQUcHXGZ1g,,,,,0.0
-4R8Jo83-4-mnUvqErtfoQ,100.0,0.0,0.0,0.0,0.0
ff309r_zV0zksV005uWIfA,,,,,0.0
78kUYr64GShpR3ItcAlBwg,,,,,0.0
hMv-3WtzsZYjFmqSh6F1Yg,100.0,0.0,0.0,0.0,0.0
NfM1oHllLOjm8mZ1cwCJHw,,,,,0.0
4asCno9a7t2p75m2KsDOYQ,0.0,100.0,0.0,0.0,0.0
rhgQVXVrOxPOMNXqVrL7qA,,,,,0.0
OPmmOnsZsq8597oE-8Om0A,100.0,0.0,0.0,0.0,0.0
jwzTpqPmOjk_EIr9Wry6jw,,,,,0.0
BxtaJHyeje1DFJ6uRWDaLQ,,,,,0.0
o-55uIudvifmihhf_G_daw,100.0,0.0,0.0,0.0,0.0
cYjzLu3fm-VbtjRMCuhK6Q,28.8,44.5,26.7,0.0,0.0
4RMvcaBFGuqqFgkowmgrHA,35.71,64.29,0.0,0.0,0.0
VADsL-elFVMLgrbRwnkfVw,,,,,0.0
1vcwomcR4HgP2juuj-FrUw,,,,,0.0
PMsYObBYWQbBP8KTSPT91A,100.0,0.0,0.0,0.0,0.0
6iQdes3feqpHPTNGFjXe9g,,,,,0.0
sc7hFsn2ufKi_G2zPd9OlA,,,,,0.0
r70qpIYykfjSQNMmbjffQA,,,,,0.0
SoXevfW2FkPsbQQVsumzAg,,,,,0.0
fDhiXCyMKid4VDoFrv3h0g,0.0,100.0,0.0,0.0,0.0
UP8eARlcoGW9q61Gs8cpAQ,35.0,65.0,0.0,0.0,0.0
WFxg6F45OaYmzXLcg4a5HA,100.0,0.0,0.0,0.0,0.0
yCKJcg2JMDIVBaFIwIo19g,,,,,0.0
Bd-gKIvJMkZGRnJPfbKD9A,100.0,0.0,0.0,0.0,0.0
bNmiM2J6Gbs8SEaiySUpLA,,,,,0.0
3wRBK4nOeKq-E5lHxTAVPQ,,,,,0.0
qZsISiinTZOKivjgNuu0tg,,,,,0.0
uxT06Moj9T0ILJj0FIUY2g,66.67,33.33,0.0,0.0,0.0
Wyv9obV4DvTd9Qve7UFxhg,,,,,0.0
z3cSVnLLqclDJZMi57nNWg,100.0,0.0,0.0,0.0,0.0
5Q6BiCoKURNV5jKaHLCXRQ,,,,,0.0
G6wAbIssGlH65AmjJEAcjg,,,,,0.0
LkGYmcOUbSVKkAu6zaZBSw,100.0,0.0,0.0,0.0,0.0
gv4eymUVg1PTcoDNotXIiQ,,,,,0.0
3XxsH5vS3yJDnYLxSnRu3A,100.0,0.0,0.0,0.0,0.0
bEVbs2TXgSRVtLKPD4BbPA,,,,,0.0
Y_NVgxBRcII68dSuwfNHAQ,44.05,55.95,0.0,0.0,0.0
YVUxUIae-d7qBwsdlbRI0Q,,,,,0.0
CCQ3T4oWsXqOU65uejAoZA,,,,,0.0
jkW6_7SIQXvJSOci2Rvy4A,100.0,0.0,0.0,0.0,0.0
1FOklile1lcGW-qGPVtjdQ,100.0,0.0,0.0,0.0,0.0
dOTnvFZCV3vsrxtBPoYvYA,,,,,0.0
t_9t86UoFwMFoTofegymmA,,,,,0.0
rpq3fgFC5UEyfRx5Zgjkeg,,,,,0.0
oElyweWIOr88DkgX35tuow,,,,,0.0
hhRhFkS0cf7sO8XyQX_iyA,,,,,0.0
SjDHKPcPzD0d8yo7dUbakw,,,,,0.0
22kCZN8LYz652swOW3VH0w,,,,,0.0
cb2coh6iWv4ozFHIHcJoCw,100.0,0.0,0.0,0.0,0.0
jVV2vQ2Ft44uKcy-IurCfw,,,,,0.0
OrV3OWnpYlSVXBf0QG-xhQ,,,,,0.0
2JO4j0A3BC6l1Icic8-XIQ,,,,,0.0
CuGYqD6bseK2V7fquUP8Kg,,,,,0.0
I_PbYCGJ36V1DrTLBmpQxA,,,,,0.0
0M_FwLRwPABK9QRT9cuzVQ,,,,,0.0
dgCoaf5Duxdjy4HxnTXx8Q,100.0,0.0,0.0,0.0,0.0
gjHqNePZYA3BDP8Uipac-w,,,,,0.0
hsV9br6ZUmfFk8B5j9FeRw,,,,,0.0
b36dsHIB4CzAvXQXa3Goeg,,,,,0.0
sNW_VHHhdKC2jGVG782BfQ,,,,,0.0
TMCNA4wZougGv82wg5DpoQ,,,,,0.0
0XLRDE4qRbfSHE9rVWcAKQ,100.0,0.0,0.0,0.0,0.0
YzY_uyhHze858Iko0IGJSw,,,,,0.0
xcBTilPwGTiPwqHmTSZKmQ,,,,,0.0
unXg6FGtkeY0GdAXj1H-5g,100.0,0.0,0.0,0.0,0.0
oQguWc8pg_ENnZm10vHpxA,100.0,0.0,0.0,0.0,0.0
1kr9EZFV3T_l-8KBkfPo5Q,100.0,0.0,0.0,0.0,0.0
uiZheankK35skVbnEVMR0w,,,,,0.0
PwV_LFIwj-eOCWLQ_bltuA,,,,,0.0
L84BnlfYbcjb3z1AarScJw,,,,,0.0
2N5zXQxzZ2T1NDlbzwgH_g,100.0,0.0,0.0,0.0,0.0
vFrFmFYq2UkTwCMWO7c7QA,0.0,100.0,0.0,0.0,0.0
0HnS12q2uMVmENYlz8v7XA,100.0,0.0,0.0,0.0,0.0
kX8_1ZKkLHKHHH0JhgqSpQ,,,,,0.0
pmvjtkhqCtt_PQMQ4nV7uQ,,,,,0.0
ienmyABJkXrD1q9zCrhgJA,,,,,0.0
kepbyP3MSi19TFO6hJ7CFg,,,,,0.0
4U2xVaKZSYG2lvUj0raLjA,50.0,50.0,0.0,0.0,0.0
2lAt4NTtqi8ijSuGb0H2xg,0.0,0.0,100.0,0.0,0.0
0OG7QJw9fDRdh3jsoesSHQ,100.0,0.0,0.0,0.0,0.0
KFk8icI_PTYDFm4QmD-FcQ,100.0,0.0,0.0,0.0,0.0
L-wXDOAvttJlcyQjOqeR2g,,,,,0.0
avRX3aEwx8uX3-gtTd0cSw,,,,,0.0
TJWOZTNrP6nCNSUKIdIsEA,,,,,0.0
koExEm-_IhVlVhJPml2spA,100.0,0.0,0.0,0.0,0.0
D2setZ2_pKZ9CWEb0IgrOQ,51.95,48.05,0.0,0.0,0.0
0wmue3nza5S4jq4b2xenQw,100.0,0.0,0.0,0.0,0.0
rVh_Z5KWNkY8jYdQpOseqg,,,,,0.0
O07o7evbFjAR-tK0sAcxbg,,,,,0.0
gK4uCGQ2AxhPe9dd8J8ewQ,,,,,0.0
Ey1JSqXOf2IQIIi_NN2SPQ,100.0,0.0,0.0,0.0,0.0
AnSr8ZYTGKboK5g6cjAjvA,,,,,0.0
X0oa-PQSd8zgYkgXYFHy-w,,,,,0.0
nZOv8WeF5_2Rki0Zn7CDoA,,,,,0.0
Y7QhnBdjPTjlYaPemwXZNw,,,,,0.0
mGqWGMHsJptfPJ2XTezyfg,,,,,0.0
Dk8viGOHZPzrG4MD6in7yg,,,,,0.0
jV5x45fU9iVHFwbe2r9wqg,,,,,0.0
49jflbSnL6L4cxtzE3yzsQ,,,,,0.0
7huwIY7Ccc_S5RwWSal8qA,,,,,0.0
LmnkRf_OOYWhgP9eepMAHA,100.0,0.0,0.0,0.0,0.0
NLuiBo9erQmyjL_5RlPH4Q,100.0,0.0,0.0,0.0,0.0
pE6P8uXIBtYyUHpPJ6fqGQ,100.0,0.0,0.0,0.0,0.0
LHgSdsDmEZaJ68mneVv-aA,,,,,0.0
lUjmYcUKFapxVl4jx99rKw,,,,,0.0
Pyldomvdz2hn1Mxnxmu7bA,,,,,0.0
1ODWDRC6EORKayRj9LGVQA,,,,,0.0
ZQogYgdVIYI6d0kKc8-Gvw,,,,,0.0
HtdoDygKcKFKeFMTXqgH-w,100.0,0.0,0.0,0.0,0.0
VrKICMrsVeymnvAUkzwK0g,100.0,0.0,0.0,0.0,0.0
P4MWVN3Pz_fLG3Uc2A_eVg,,,,,0.0
fveEJbUC37-tT-OOdaA5tg,100.0,0.0,0.0,0.0,0.0
3zMsh1QO_K-UKoM9KaFk-g,100.0,0.0,0.0,0.0,0.0
A1jeZcFyR6UI0eAoXl4WBA,,,,,0.0
8EkWRLRzpRU4PEef-_oIgg,100.0,0.0,0.0,0.0,0.0
xZTYN-rWNjvrpDfhaUwmOg,100.0,0.0,0.0,0.0,100.0
QV6Z050-k8Qta4mvfXmiYg,44.44,55.56,0.0,0.0,100.0
zLJwJ4goGC_GQj2SCON6hw,33.33,66.67,0.0,0.0,0.0
Th1yDCqweQeJ79ZdFKj3ww,50.0,0.0,50.0,0.0,0.0
GGmS-2rnEbXRXCq0GXGkgw,,,,,0.0
HRO9u5R9GsrWgLiPuPQWag,,,,,0.0
L3aM_tgXdq3zLBfI_vSf6Q,100.0,0.0,0.0,0.0,0.0
b5tPPuP_l5vs2CMMV79iLw,100.0,0.0,0.0,0.0,0.0
MXjOTJON8gFsXcXpfNpuig,100.0,0.0,0.0,0.0,0.0
VCqZoPIj3Mh226Mz0k2GJA,,,,,0.0
3V7PVjxHFf6R8GT4q1ryig,,,,,0.0
1e0DKyipiJXdU68bIjBbkw,100.0,0.0,0.0,0.0,0.0
BxwYzC0_wbJHqhp679-GOw,100.0,0.0,0.0,0.0,0.0
CKSHtPZ2QJwHt6nipRmukg,,,,,0.0
koZT8YDy4MljUYgPBRDR6w,,,,,0.0
2N5vi_ws_7_r6atcrMcM9g,,,,,0.0
IxYEGNbFZN3wBsVd_yNawA,50.0,50.0,0.0,0.0,0.0
Av0rdh3XQNsNxMRflttfbw,,,,,0.0
JBeoXasIb3a04wsNd3a5oA,100.0,0.0,0.0,0.0,0.0
LtHDKVKRSU9aYYq9FKW2HQ,,,,,0.0
7RcUGcITY2Mpg44PzrhlLw,,,,,0.0
CpB00022d3I7EhxaM9lNhA,42.42,57.58,0.0,0.0,0.0
ziuCrb5-2GJsjnQw0qP5kw,,,,,0.0
EQSibR8VbyMbb2NN5luNFA,100.0,0.0,0.0,0.0,0.0
PJJ83y-ryaT5Xb74P6pisA,,,,,0.0
u6tbb8CuOlYPepD1os67DQ,100.0,0.0,0.0,0.0,0.0
vbLy4UTceTp2fOXr5L2UyA,48.33,51.67,0.0,0.0,0.0
v_sKJ_xxDRd_cePNcH2tSQ,50.0,50.0,0.0,0.0,0.0
leN98UJBMhYEkfSyERP-9g,,,,,0.0
9s_cBHvk4aUNrNN-D7dhPw,,,,,0.0
g5eMkd75gyoWnvcBhHyThg,50.0,0.0,50.0,0.0,0.0
QbFgnltceCDSidkbqdi7QA,100.0,0.0,0.0,0.0,0.0
aivOlnPfNw4l_kkfN5nx3Q,,,,,0.0
HO-81Ab8AmDmk09qIpWGvA,,,,,0.0
acsXvf38-3KEuw5g_v5rew,,,,,0.0
uTYHJFJo9UZiWMhj_jRRmw,,,,,0.0
EYKW2UIYexobstBT5mrcWw,,,,,0.0
BRf-RMwqbUs8vN0ba_J88A,,,,,0.0
ir689oBNmrJXOspb4yq_Jg,46.15,53.85,0.0,0.0,0.0
al0F10PSPQQ_dq8H2xAlQw,100.0,0.0,0.0,0.0,0.0
Kl6_PAslE9DYEatuJUSr8w,,,,,0.0
DICLJDdq0HpvOVYR5mB4gA,56.25,43.75,0.0,0.0,100.0
DQ1PQ9tmiTVAW96AXJS7sw,,,,,0.0
ziITdNSix2yKWdYe27GORg,,,,,0.0
ijFP4xMhFswkXgnhiZne_w,0.0,100.0,0.0,0.0,100.0
Bz_8Z9ivKcblcvv1x_32hw,,,,,0.0
F74jFAQYZ_xfF0IiI-HawA,100.0,0.0,0.0,0.0,0.0
vICUOSz3LNN9b_4P-YVp4Q,,,,,0.0
zZSMf1AWJm4oZeHFc2OteQ,100.0,0.0,0.0,0.0,0.0
oyUQoxVF2-Hfs6Vc8-_1NA,,,,,0.0
6a-782Y5FXqJ7KGmQtJsSQ,39.66,60.34,0.0,0.0,0.0
6gRWp2yfG_CfSSTg7ohdOQ,,,,,0.0
e39_i7E4A5e6EWWGp7JGAg,,,,,0.0
9BzeLvOT2bTSgjpHRRN8yg,0.0,100.0,0.0,0.0,0.0
G7Oxm1RZDQYHcCOm3HKH4w,100.0,0.0,0.0,0.0,0.0
ivSZlGy0Yc1MstESj6TOsQ,100.0,0.0,0.0,0.0,0.0
OWOFDT83VWTuHwUBpEBJRQ,100.0,0.0,0.0,0.0,0.0
VqJwJGdyKwY3kEhsqrIemg,,,,,0.0
odZ0Oz4i5tr1xintjPmTBg,,,,,0.0
XkO_9F45y3Y2bjDV5pNEHA,100.0,0.0,0.0,0.0,0.0
0SmjhBp7EC8_9_VB3j-zkQ,,,,,0.0
3ybJXMA4RarhAqtO8Dv6MA,100.0,0.0,0.0,0.0,0.0
TNjNkrQ5Q2G8aHZjumDKhg,,,,,0.0
OfOhnJZt67qbW-tF08F8ag,100.0,0.0,0.0,0.0,0.0
gzELztF0nJnwEDkpd5uT0w,100.0,0.0,0.0,0.0,0.0
ekUPHEfKZeKcTTG9iWhj-g,,,,,0.0
Cjj5YVOnqan2mtLRRnoPQA,,,,,0.0
q1R8V8Tr2A_SmH-ZfkP3oA,100.0,0.0,0.0,0.0,0.0
cAZ4oehY9D8Kphk4r2ISkw,,,,,0.0
mIe0-Wn3_xtcUbNiHo01qA,,,,,0.0
fsI3bPRmRt5EAWl9wf7x6w,100.0,0.0,0.0,0.0,0.0
gkQx25DaOSrVjcy43YwvsQ,,,,,0.0
wxeTtPILiMl1L-yBB-D2HA,100.0,0.0,0.0,0.0,0.0
tuEj3m__wZbIFUV47C1WMA,100.0,0.0,0.0,0.0,0.0
ekMSYnF0no07SaUMQGEArQ,100.0,0.0,0.0,0.0,0.0
nAOpKMSRcaIaHFIhMhq6Wg,,,,,0.0
MYo8ux_rBVByLOIKbhmJtg,,,,,0.0
LkYXWBIupp915Tsft8xb2Q,100.0,0.0,0.0,0.0,0.0
